Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Year,Price_Lag_1
75.0,5.0,10.0,4.0,4.0,5.0,7.8,2024,1.4
33.0,4.0,3.0,4.0,3.0,3.0,2.5,2024,7.8
104.0,6.5,6.0,4.0,3.0,3.0,8.8,2024,2.5
41.0,3.8,3.0,3.0,3.0,2.0,2.2,2024,8.8
70.0,5.0,32.0,5.0,6.0,5.0,9.5,2024,2.2
108.0,15.0,30.0,5.0,5.0,5.0,10.0,2024,9.5
52.0,3.3,20.0,3.0,1.0,1.0,2.5,2024,10.0
100.0,5.0,15.0,3.0,4.0,5.0,5.78,2024,2.5
318.9,6.7,40.0,2.0,2.0,3.0,9.4,2024,5.78
41.0,4.5,6.0,2.0,1.0,1.0,5.5,2024,9.4
36.0,4.5,6.0,4.0,3.0,3.0,6.2,2024,5.5
52.0,4.5,10.0,3.0,4.0,4.0,6.2,2024,6.2
50.0,7.9,6.0,5.0,2.0,3.0,9.0,2024,6.2
41.0,4.5,6.0,5.0,4.0,4.0,5.5,2024,9.0
22.0,5.0,50.0,5.0,3.0,3.0,9.9,2024,5.5
30.0,4.5,4.0,2.0,2.0,2.0,3.52,2024,9.9
35.0,4.5,6.0,2.0,2.0,2.0,3.15,2024,3.52
150.0,10.0,5.0,2.0,3.0,3.0,6.0,2024,3.15
40.0,4.0,4.0,4.0,4.0,4.0,6.95,2024,6.0
32.0,3.3,16.0,2.0,2.0,2.0,8.6,2024,6.95
60.0,4.7,1.7,2.0,2.0,2.0,6.5,2024,8.6
32.0,4.5,6.0,2.0,3.0,2.0,5.9,2024,6.5
68.0,4.0,20.0,5.0,8.0,7.0,9.9,2024,5.9
80.0,4.5,6.0,1.0,7.0,7.0,8.99,2024,9.9
50.0,3.5,5.0,3.0,3.0,3.0,9.9,2024,8.99
22.0,2.8,6.0,3.0,2.0,2.0,3.35,2024,9.9
70.0,4.0,8.0,3.0,3.0,3.0,7.89,2024,3.35
80.0,4.0,12.0,5.0,3.0,4.0,8.49,2024,7.89
35.0,4.5,6.0,5.0,3.0,4.0,7.0,2024,8.49
229.3,8.0,10.0,3.0,2.0,2.0,3.0,2024,7.0
44.0,4.3,3.5,4.0,4.0,3.0,3.2,2024,3.0
34.0,4.5,6.0,4.0,3.0,3.0,2.8,2024,3.2
223.3,10.0,6.0,3.0,3.0,3.0,9.5,2024,2.8
209.0,10.0,6.0,3.0,3.0,4.0,8.7,2024,9.5
56.0,4.0,8.0,5.0,4.0,4.0,8.2,2024,8.7
35.0,5.0,4.0,3.0,3.0,3.0,2.58,2024,8.2
137.5,5.0,10.0,2.0,3.0,3.0,2.8,2024,2.58
110.0,4.5,20.0,2.0,2.0,2.0,4.9,2024,2.8
100.0,4.5,6.0,3.0,3.0,3.0,2.85,2024,4.9
145.0,5.0,6.0,3.0,3.0,3.0,5.3,2024,2.85
46.3,4.5,6.0,3.0,2.0,1.0,2.99,2024,5.3
50.0,4.5,6.0,4.0,3.0,2.0,1.8,2024,2.99
90.5,3.7,7.0,2.0,4.0,4.0,6.8,2024,1.8
26.0,4.5,6.0,2.0,3.0,1.0,1.5,2024,6.8
40.0,4.5,6.0,3.0,4.0,4.0,9.6,2024,1.5
32.0,4.5,2.5,3.0,1.0,1.0,2.4,2024,9.6
100.0,4.0,18.0,3.0,4.0,5.0,3.79,2024,2.4
35.0,4.5,2.0,2.0,1.0,1.0,1.59,2024,3.79
153.0,7.2,60.0,3.0,3.0,3.0,7.8,2024,1.59
150.0,4.5,10.0,1.0,1.0,1.0,1.15,2024,7.8
90.0,4.5,20.0,3.0,4.0,4.0,2.3,2024,1.15
85.0,4.5,6.0,3.0,3.0,4.0,5.8,2024,2.3
52.0,5.0,6.0,3.0,3.0,3.0,5.5,2024,5.8
85.0,5.0,8.0,3.0,4.0,4.0,7.3,2024,5.5
108.0,6.0,25.0,4.0,4.0,4.0,6.8,2024,7.3
100.0,5.0,8.0,3.0,4.0,4.0,3.9,2024,6.8
53.4,6.0,7.0,4.0,4.0,4.0,4.69,2024,3.9
50.0,3.65,5.0,3.0,4.0,3.0,2.6,2024,4.69
50.0,4.0,13.0,5.0,5.0,5.0,7.9,2024,2.6
276.0,4.5,6.0,3.0,3.0,3.0,3.99,2024,7.9
35.0,3.4,6.0,5.0,3.0,4.0,6.5,2024,3.99
41.0,3.2,4.0,6.0,8.0,8.0,9.75,2024,6.5
35.0,4.5,6.0,5.0,6.0,3.0,6.5,2024,9.75
39.0,3.35,3.0,5.0,6.0,3.0,4.65,2024,6.5
35.0,4.5,6.0,4.0,4.0,3.0,3.5,2024,4.65
78.0,6.0,6.0,3.0,3.0,3.0,9.6,2024,3.5
112.0,4.5,6.0,3.0,3.0,3.0,7.5,2024,9.6
70.0,4.5,6.0,2.0,3.0,3.0,2.75,2024,7.5
40.0,4.0,7.0,3.0,4.0,3.0,2.8,2024,2.75
37.0,4.5,6.0,4.0,3.0,3.0,5.5,2024,2.8
47.0,4.5,10.0,3.0,4.0,4.0,3.95,2024,5.5
225.0,4.5,6.0,3.0,2.0,2.0,6.4,2024,3.95
75.0,5.0,15.0,4.0,3.0,3.0,5.0,2024,6.4
110.0,5.4,4.0,3.0,3.0,2.0,4.1,2024,5.0
120.0,4.5,6.0,3.0,3.0,3.0,6.45,2024,4.1
53.0,4.0,3.0,4.0,5.0,3.0,5.99,2024,6.45
68.0,4.5,6.0,4.0,5.0,5.0,6.5,2024,5.99
76.0,4.0,10.0,1.0,1.0,2.0,3.9,2024,6.5
59.0,5.2,2.0,4.0,4.0,3.0,8.4,2024,3.9
100.0,5.0,12.0,4.0,3.0,3.0,6.0,2024,8.4
116.0,4.5,6.0,3.0,3.0,3.0,7.3,2024,6.0
52.0,4.0,6.0,3.0,3.0,3.0,3.6,2024,7.3
42.0,4.5,4.0,3.0,3.0,3.0,6.99,2024,3.6
100.0,4.5,6.0,3.0,3.0,3.0,4.8,2024,6.99
51.15,4.5,6.0,4.0,3.0,5.0,8.9,2024,4.8
400.0,18.0,2.5,1.0,3.0,2.0,3.97,2024,8.9
168.0,4.5,6.0,2.0,3.0,3.0,4.9,2024,3.97
63.5,4.5,6.0,2.0,3.0,3.0,9.0,2024,4.9
36.0,4.5,6.0,5.0,3.0,3.0,2.68,2024,9.0
35.0,4.5,6.0,5.0,3.0,3.0,2.9,2024,2.68
85.0,5.5,17.0,5.0,3.0,3.0,3.39,2024,2.9
430.0,4.5,6.0,3.0,3.0,1.0,7.5,2024,3.39
90.0,4.5,6.0,3.0,4.0,3.0,9.7,2024,7.5
63.0,4.2,13.0,5.0,5.0,5.0,6.0,2024,9.7
47.0,4.6,3.5,3.0,3.0,1.0,1.25,2024,6.0
78.1,5.6,30.0,3.0,3.0,3.0,6.8,2024,1.25
129.5,4.5,6.0,3.0,4.0,4.0,6.5,2024,6.8
100.0,5.0,6.0,2.0,3.0,2.0,3.6,2024,6.5
150.0,7.5,52.0,3.0,3.0,3.0,6.85,2024,3.6
100.0,4.5,6.0,3.0,3.0,3.0,5.9,2024,6.85
81.0,4.0,6.0,3.0,5.0,6.0,10.0,2024,5.9
65.0,4.0,6.0,2.0,3.0,2.0,3.8,2024,10.0
122.5,4.5,6.0,3.0,3.0,3.0,3.05,2024,3.8
45.0,4.0,6.0,4.0,3.0,3.0,6.0,2024,3.05
87.3,5.2,6.0,1.0,2.0,2.0,2.45,2024,6.0
50.0,4.55,6.0,3.0,4.0,3.0,6.9,2024,2.45
100.0,4.5,6.0,2.0,4.0,2.0,2.46,2024,6.9
51.0,4.5,6.0,3.0,4.0,4.0,3.8,2024,2.46
150.0,7.0,8.0,3.0,1.0,1.0,1.6,2024,3.8
30.0,4.0,6.0,4.0,3.0,3.0,3.35,2024,1.6
42.0,6.0,5.0,5.0,3.0,3.0,4.85,2024,3.35
130.0,6.5,4.0,3.0,2.0,1.0,4.95,2024,4.85
63.0,4.5,6.0,3.0,3.0,3.0,5.7,2024,4.95
98.5,6.7,6.0,3.0,4.0,4.0,10.0,2024,5.7
80.0,5.0,7.5,2.0,3.0,2.0,6.0,2024,10.0
58.0,5.2,6.0,5.0,3.0,4.0,6.1,2024,6.0
125.0,5.0,6.0,3.0,2.0,2.0,6.9,2024,6.1
65.0,6.0,6.0,4.0,5.0,5.0,7.0,2024,6.9
60.0,4.0,11.0,4.0,4.0,4.0,5.8,2024,7.0
58.0,4.5,6.0,4.0,4.0,3.0,8.0,2024,5.8
50.0,4.5,6.0,4.0,3.0,3.0,8.9,2024,8.0
320.0,6.0,6.0,3.0,3.0,3.0,5.0,2024,8.9
53.0,4.0,6.0,3.0,1.0,3.0,2.3,2024,5.0
100.0,6.0,13.0,4.0,4.0,4.0,5.7,2024,2.3
47.0,4.5,6.0,2.0,2.0,2.0,2.35,2024,5.7
180.0,9.0,8.0,3.0,7.0,5.0,8.0,2024,2.35
72.0,4.0,8.0,5.0,5.0,6.0,8.3,2024,8.0
62.0,4.0,5.0,5.0,4.0,5.0,8.68,2024,8.3
40.0,3.5,4.5,3.0,2.0,2.0,3.55,2024,8.68
83.0,6.0,6.0,1.0,2.0,1.0,3.4,2024,3.55
66.0,4.0,8.0,4.0,4.0,5.0,4.55,2024,3.4
78.9,7.16,13.0,3.0,4.0,4.0,4.79,2024,4.55
48.0,4.0,6.0,3.0,3.0,3.0,5.9,2024,4.79
55.0,5.0,40.0,3.0,2.0,2.0,3.3,2024,5.9
111.0,6.0,16.0,3.0,4.0,4.0,7.0,2024,3.3
299.0,15.0,12.0,2.0,4.0,3.0,7.5,2024,7.0
45.0,4.5,6.0,6.0,3.0,4.0,7.86,2024,7.5
60.0,4.5,6.0,3.0,3.0,3.0,9.5,2024,7.86
25.0,3.0,2.0,3.0,2.0,1.0,3.0,2024,9.5
46.0,4.5,6.0,2.0,2.0,2.0,4.3,2024,3.0
30.0,4.5,6.0,2.0,2.0,2.0,3.19,2024,4.3
100.0,5.0,9.0,3.0,4.0,3.0,4.5,2024,3.19
54.0,4.5,6.0,3.0,3.0,3.0,1.9,2024,4.5
48.6,5.2,6.0,3.0,3.0,3.0,2.55,2024,1.9
63.9,4.8,3.0,1.0,2.0,1.0,2.25,2024,2.55
40.0,3.0,3.0,1.0,2.0,3.0,2.4,2024,2.25
62.7,4.7,3.0,2.0,3.0,3.0,3.6,2024,2.4
36.0,4.0,4.0,2.0,2.0,1.0,3.2,2024,3.6
95.0,5.0,30.0,3.0,8.0,9.0,9.5,2024,3.2
95.0,5.0,30.0,4.0,8.0,9.0,9.5,2024,9.5
62.0,4.1,6.0,2.0,3.0,3.0,5.5,2024,9.5
393.2,15.0,6.0,3.0,4.0,4.0,7.5,2024,5.5
100.0,4.6,28.0,2.0,2.0,3.0,4.2,2024,7.5
92.0,4.0,6.0,1.0,2.0,2.0,3.75,2024,4.2
124.0,4.5,40.0,5.0,3.0,3.0,10.0,2024,3.75
50.0,7.0,6.0,2.0,2.0,2.0,5.0,2024,10.0
60.0,4.0,6.0,4.0,4.0,4.0,10.0,2024,5.0
37.5,4.5,6.0,3.0,3.0,4.0,5.7,2024,10.0
30.0,4.5,6.0,2.0,3.0,2.0,5.0,2024,5.7
32.0,3.2,4.0,3.0,4.0,3.0,6.0,2024,5.0
43.0,5.0,6.0,2.0,3.0,1.0,3.35,2024,6.0
31.0,3.0,8.0,2.0,2.0,1.0,3.3,2024,3.35
66.0,4.0,6.0,4.0,5.0,3.0,6.7,2024,3.3
48.0,4.5,6.0,2.0,3.0,2.0,5.5,2024,6.7
175.4,4.0,4.0,1.0,2.0,2.0,8.0,2024,5.5
90.0,4.5,6.0,3.0,3.0,3.0,8.6,2024,8.0
35.5,4.4,20.0,1.0,1.0,1.0,2.6,2024,8.6
120.1,5.0,7.0,3.0,3.0,3.0,6.5,2024,2.6
63.6,4.5,6.0,3.0,3.0,3.0,3.95,2024,6.5
52.0,4.3,6.0,5.0,6.0,5.0,7.39,2024,3.95
57.0,4.5,6.0,5.0,5.0,3.0,5.9,2024,7.39
64.0,4.0,6.0,3.0,4.0,5.0,5.2,2024,5.9
75.0,12.0,12.0,3.0,4.0,3.0,9.5,2024,5.2
73.96,4.5,6.0,3.0,3.0,1.0,6.3,2024,9.5
48.0,4.5,6.0,3.0,2.0,3.0,1.23,2024,6.3
120.0,9.6,79.0,1.0,2.0,2.0,7.2,2024,1.23
30.0,3.3,6.0,5.0,4.0,4.0,5.4,2024,7.2
100.0,4.5,12.0,3.0,5.0,4.0,7.6,2024,5.4
450.0,15.0,10.0,2.0,3.0,4.0,8.0,2024,7.6
50.0,4.5,6.0,4.0,4.0,3.0,8.9,2024,8.0
52.0,4.5,5.0,3.0,1.0,3.0,3.15,2024,8.9
35.0,4.5,6.0,3.0,2.0,3.0,1.95,2024,3.15
40.0,4.0,10.0,2.0,2.0,2.0,5.4,2024,1.95
90.0,12.0,60.0,4.0,8.0,8.0,9.5,2024,5.4
42.4,4.8,6.0,1.0,1.0,1.0,4.9,2024,9.5
56.0,4.0,13.0,5.0,6.0,5.0,7.0,2024,4.9
75.0,5.0,20.0,5.0,4.0,3.0,4.2,2024,7.0
32.0,4.5,6.0,2.0,4.0,3.0,2.6,2024,4.2
90.0,4.5,6.0,3.0,3.0,3.0,3.95,2024,2.6
57.0,4.5,6.0,3.0,3.0,3.0,8.7,2024,3.95
52.0,4.5,6.0,5.0,3.0,3.0,8.7,2024,8.7
43.0,4.3,3.0,2.0,2.0,1.0,1.5,2024,8.7
117.0,4.5,6.0,3.0,4.0,4.0,9.7,2024,1.5
144.0,6.0,33.0,3.0,3.0,3.0,7.0,2024,9.7
117.0,4.5,6.0,3.0,4.0,4.0,5.9,2024,7.0
100.0,5.0,20.0,3.0,6.0,4.0,9.5,2024,5.9
100.0,5.0,10.5,1.0,5.0,5.0,4.05,2024,9.5
117.0,4.5,6.0,3.0,4.0,4.0,6.8,2024,4.05
82.0,5.0,12.0,3.0,4.0,4.0,8.6,2024,6.8
59.0,4.5,6.0,2.0,3.0,2.0,5.5,2024,8.6
40.0,4.0,4.0,2.0,1.0,1.0,4.1,2024,5.5
60.0,3.0,3.0,2.0,2.0,2.0,4.0,2024,4.1
81.0,5.0,7.0,2.0,2.0,2.0,2.9,2024,4.0
50.1,4.0,2.0,2.0,4.0,4.0,4.23,2024,2.9
110.0,5.0,6.0,2.0,3.0,2.0,5.8,2024,4.23
46.8,4.5,9.6,3.0,3.0,3.0,6.2,2024,5.8
118.2,5.0,2.5,1.0,1.0,1.0,4.8,2024,6.2
32.4,4.5,1.83,2.0,3.0,3.0,7.52,2024,4.8
47.4,4.5,3.0,3.0,3.0,3.0,4.2,2024,7.52
105.0,3.2,3.5,3.0,3.0,3.0,5.4,2024,4.2
133.8,5.1,6.0,3.0,3.0,3.0,5.7,2024,5.4
66.3,5.0,5.0,4.0,3.0,3.0,5.6,2024,5.7
104.9,4.5,4.5,3.0,3.0,3.0,7.3,2024,5.6
301.0,4.5,6.0,3.0,3.0,2.0,2.79,2024,7.3
127.3,4.5,3.5,3.0,3.0,3.0,5.4,2024,2.79
100.7,4.25,5.5,3.0,3.0,3.0,3.5,2024,5.4
88.95,5.0,6.0,3.0,3.0,3.0,6.2,2024,3.5
124.8,5.0,4.0,3.0,3.0,3.0,3.7,2024,6.2
90.4,4.5,6.0,3.0,3.0,3.0,6.3,2024,3.7
90.6,4.3,3.0,3.0,9.0,3.0,6.6,2024,6.3
83.3,4.0,5.0,3.0,3.0,3.0,5.4,2024,6.6
95.4,4.5,6.0,3.0,3.0,3.0,4.9,2024,5.4
124.8,5.0,4.0,3.0,3.0,3.0,3.7,2024,4.9
114.0,4.5,6.0,3.0,3.0,3.0,7.8,2024,3.7
150.0,5.0,6.0,1.0,2.0,1.0,2.2,2024,7.8
300.0,4.5,6.0,3.0,3.0,3.0,5.9,2024,2.2
80.0,8.04,4.0,2.0,3.0,3.0,4.2,2024,5.9
190.4,10.0,3.3,3.0,3.0,3.0,8.0,2024,4.2
44.0,4.8,6.0,4.0,4.0,4.0,4.0,2024,8.0
83.0,4.5,4.4,3.0,3.0,3.0,5.9,2024,4.0
62.0,4.5,2.0,3.0,3.0,3.0,3.8,2024,5.9
48.6,4.5,3.86,2.0,3.0,3.0,7.2,2024,3.8
65.9,10.0,6.0,3.0,3.0,3.0,2.95,2024,7.2
100.0,5.0,16.0,3.0,4.0,3.0,5.69,2024,2.95
11.0,4.5,6.0,3.0,3.0,3.0,1.95,2024,5.69
62.0,4.5,6.0,1.0,3.0,2.0,2.85,2024,1.95
100.0,5.0,20.0,3.0,6.0,5.0,9.5,2024,2.85
198.0,4.5,6.0,2.0,2.0,2.0,8.5,2024,9.5
40.0,4.5,3.0,2.0,2.0,2.0,3.6,2024,8.5
68.0,4.5,5.0,3.0,4.0,3.0,3.5,2024,3.6
70.0,4.5,6.0,1.0,2.0,2.0,7.3,2024,3.5
80.0,4.5,6.0,2.0,3.0,4.0,4.8,2024,7.3
21.5,4.5,6.0,1.0,1.0,1.0,2.08,2024,4.8
250.0,4.5,6.0,3.0,3.0,3.0,7.0,2024,2.08
400.0,4.5,6.0,3.0,3.0,3.0,6.0,2024,7.0
114.0,4.5,6.0,3.0,3.0,2.0,9.0,2024,6.0
27.0,4.5,6.0,4.0,4.0,3.0,5.4,2024,9.0
37.0,4.5,6.0,4.0,4.0,3.0,5.5,2024,5.4
52.0,4.0,4.0,2.0,3.0,2.0,4.9,2024,5.5
74.0,4.5,6.0,4.0,7.0,4.0,7.6,2024,4.9
150.9,7.0,20.0,3.0,4.0,3.0,5.8,2024,7.6
72.0,4.5,6.0,4.0,3.0,3.0,5.85,2024,5.8
40.0,4.0,6.0,2.0,3.0,3.0,2.18,2024,5.85
42.0,4.5,5.0,5.0,3.0,3.0,4.4,2024,2.18
63.0,4.5,7.0,5.0,6.0,4.0,5.2,2024,4.4
33.0,4.5,6.0,5.0,3.0,3.0,4.68,2024,5.2
85.0,5.0,12.0,3.0,4.0,4.0,2.15,2024,4.68
50.0,4.2,3.0,3.0,3.0,2.0,5.1,2024,2.15
120.0,4.5,6.0,3.0,4.0,5.0,6.0,2024,5.1
135.0,9.0,12.0,3.0,6.0,6.0,7.5,2024,6.0
180.0,9.0,12.0,3.0,6.0,6.0,9.7,2024,7.5
135.0,9.0,12.0,3.0,6.0,6.0,7.0,2024,9.7
90.0,5.0,20.0,3.0,3.0,3.0,7.0,2024,7.0
83.0,4.5,4.5,3.0,1.0,2.0,6.85,2024,7.0
51.0,4.5,6.0,2.0,2.0,3.0,4.35,2024,6.85
60.0,4.5,3.0,3.0,4.0,3.0,5.2,2024,4.35
40.0,3.0,6.0,4.0,3.0,3.0,4.0,2024,5.2
100.0,5.0,10.5,3.0,5.0,5.0,7.0,2024,4.0
42.0,5.5,4.0,5.0,3.0,4.0,6.3,2024,7.0
52.0,4.5,6.0,2.0,2.0,2.0,3.72,2024,6.3
91.0,4.5,6.0,6.0,3.0,3.0,6.5,2024,3.72
57.0,4.0,8.0,2.0,3.0,2.0,5.8,2024,6.5
65.0,5.0,5.0,4.0,5.0,6.0,5.05,2024,5.8
80.0,6.0,3.0,3.0,5.0,5.0,7.0,2024,5.05
90.0,4.5,6.0,2.0,3.0,3.0,3.25,2024,7.0
64.0,5.0,6.0,3.0,4.0,5.0,7.5,2024,3.25
40.0,3.6,5.0,5.0,6.0,7.0,8.5,2024,7.5
60.0,4.5,6.0,4.0,3.0,3.0,5.5,2024,8.5
51.0,3.6,3.0,3.0,4.0,5.0,7.5,2024,5.5
65.7,4.0,20.0,1.0,2.0,1.0,2.2,2024,7.5
95.0,4.5,25.0,5.0,4.0,4.0,8.8,2024,2.2
93.0,7.6,8.0,1.0,1.0,1.0,6.8,2024,8.8
40.0,4.0,5.0,4.0,5.0,6.0,4.8,2024,6.8
61.8,5.0,6.0,1.0,3.0,2.0,4.97,2024,4.8
50.0,4.6,4.0,5.0,5.0,5.0,6.8,2024,4.97
50.0,3.3,6.0,4.0,4.0,3.0,5.52,2024,6.8
60.0,4.0,4.0,2.0,3.0,2.0,4.05,2024,5.52
40.0,4.5,6.0,5.0,3.0,3.0,4.5,2024,4.05
225.0,12.5,12.0,3.0,3.0,3.0,9.3,2024,4.5
53.0,4.5,6.0,3.0,4.0,4.0,5.35,2024,9.3
45.0,4.5,6.0,1.0,2.0,2.0,4.85,2024,5.35
119.0,7.0,12.0,4.0,6.0,5.0,8.4,2024,4.85
100.0,5.0,5.5,4.0,7.0,7.0,7.98,2024,8.4
90.0,4.5,6.0,2.0,4.0,2.0,4.5,2024,7.98
119.0,5.0,12.0,3.0,5.0,4.0,5.75,2024,4.5
111.0,11.0,60.0,2.0,4.0,4.0,6.8,2024,5.75
47.0,4.0,4.0,3.0,5.0,3.0,8.7,2024,6.8
160.0,8.0,14.0,3.0,4.0,4.0,7.05,2024,8.7
33.0,4.5,2.5,4.0,3.0,3.0,3.1,2024,7.05
80.0,4.5,6.0,2.0,3.0,3.0,2.6,2024,3.1
35.0,4.5,6.0,3.0,3.0,3.0,5.6,2024,2.6
45.0,4.2,6.0,5.0,6.0,4.0,5.2,2024,5.6
60.0,4.5,6.0,3.0,3.0,3.0,6.5,2024,5.2
58.0,4.5,6.0,3.0,3.0,3.0,6.8,2024,6.5
70.0,4.5,7.5,3.0,2.0,3.0,7.8,2024,6.8
35.0,4.5,6.0,5.0,6.0,4.0,5.7,2024,7.8
56.0,4.0,6.0,4.0,4.0,3.0,9.49,2024,5.7
125.0,5.0,7.5,3.0,3.0,3.0,7.2,2024,9.49
75.0,4.5,13.0,5.0,6.0,3.0,8.2,2024,7.2
67.0,4.5,6.0,2.0,1.0,1.0,4.0,2024,8.2
100.0,5.0,7.0,3.0,3.0,3.0,8.5,2024,4.0
33.4,4.5,6.0,3.0,2.0,1.0,1.35,2024,8.5
250.0,4.5,6.0,1.0,2.0,2.0,8.5,2024,1.35
105.0,5.0,2.0,3.0,6.0,5.0,7.6,2024,8.5
74.1,4.5,6.0,2.0,3.0,3.0,7.0,2024,7.6
90.0,4.5,12.0,3.0,4.0,4.0,3.7,2024,7.0
164.0,4.5,6.0,3.0,5.0,6.0,9.49,2024,3.7
90.0,4.5,36.0,2.0,4.0,4.0,6.8,2024,9.49
105.0,4.5,6.0,3.0,3.0,3.0,8.5,2024,6.8
540.0,4.5,6.0,3.0,2.0,3.0,7.8,2024,8.5
56.0,4.5,6.0,4.0,5.0,6.0,5.7,2024,7.8
36.0,3.66,6.0,4.0,3.0,4.0,4.5,2024,5.7
48.8,4.5,6.0,4.0,4.0,5.0,7.6,2024,4.5
105.0,12.5,6.0,2.0,4.0,3.0,8.9,2024,7.6
72.0,4.5,6.0,3.0,4.0,4.0,4.4,2024,8.9
73.2,4.5,13.0,3.0,4.0,4.0,4.4,2024,4.4
40.0,4.5,3.0,5.0,3.0,4.0,5.0,2024,4.4
338.0,10.0,10.0,1.0,2.0,1.0,2.5,2024,5.0
227.0,8.0,6.6,1.0,1.0,1.0,3.0,2024,2.5
131.5,6.65,3.0,2.0,4.0,2.0,3.1,2024,3.0
130.0,4.5,6.0,2.0,3.0,1.0,3.2,2024,3.1
130.0,4.5,6.0,3.0,3.0,1.0,3.2,2024,3.2
90.2,4.5,6.0,3.0,3.0,3.0,8.0,2024,3.2
70.0,5.0,15.0,5.0,6.0,5.0,9.3,2024,8.0
32.0,3.0,6.0,4.0,4.0,4.0,6.5,2024,9.3
40.0,3.6,10.0,3.0,5.0,3.0,10.0,2024,6.5
120.0,4.5,6.0,3.0,3.0,3.0,7.3,2024,10.0
30.4,4.5,6.0,2.0,2.0,2.0,3.99,2024,7.3
80.0,4.5,6.0,3.0,3.0,3.0,2.99,2024,3.99
242.0,6.0,6.0,2.0,2.0,2.0,2.7,2024,2.99
54.0,5.0,13.0,5.0,4.0,4.0,8.6,2024,2.7
44.0,4.5,6.0,2.0,2.0,1.0,1.13,2024,8.6
36.0,6.5,5.0,2.0,2.0,2.0,6.5,2024,1.13
102.0,12.5,25.0,2.0,4.0,2.0,8.9,2024,6.5
60.0,4.5,6.0,3.0,3.0,3.0,7.5,2024,8.9
64.0,5.0,6.0,3.0,3.0,3.0,8.3,2024,7.5
180.0,9.0,6.0,4.0,4.0,3.0,10.0,2024,8.3
60.0,6.0,8.0,2.0,2.0,2.0,8.5,2024,10.0
112.0,4.5,26.0,3.0,4.0,4.0,6.0,2024,8.5
171.0,8.5,15.0,1.0,2.0,2.0,2.6,2024,6.0
40.0,4.5,6.0,4.0,4.0,3.0,4.9,2024,2.6
190.0,8.0,15.0,2.0,4.0,3.0,9.5,2024,4.9
65.0,5.0,6.0,5.0,3.0,3.0,6.5,2024,9.5
48.0,4.0,4.0,3.0,3.0,3.0,5.4,2024,6.5
152.1,8.3,5.0,1.0,3.0,2.0,8.8,2024,5.4
60.0,4.5,6.0,2.0,2.0,2.0,5.45,2024,8.8
452.0,4.5,6.0,2.0,2.0,2.0,5.2,2024,5.45
30.0,4.5,6.0,3.0,3.0,3.0,5.0,2024,5.2
57.0,4.0,5.0,5.0,4.0,5.0,7.99,2024,5.0
150.0,6.0,6.0,3.0,5.0,2.0,8.2,2024,7.99
36.0,8.5,4.0,4.0,5.0,5.0,6.0,2024,8.2
32.0,4.1,4.0,5.0,3.0,4.0,3.7,2024,6.0
90.0,4.5,28.0,3.0,4.0,3.0,5.0,2024,3.7
150.0,4.5,6.0,3.0,5.0,4.0,1.0,2024,5.0
80.0,4.5,20.0,3.0,4.0,5.0,7.0,2024,1.0
70.0,5.2,6.0,3.0,4.0,3.0,4.55,2024,7.0
32.0,4.5,6.0,5.0,3.0,4.0,4.2,2024,4.55
40.0,4.5,6.0,4.0,4.0,3.0,6.1,2024,4.2
420.0,20.0,10.0,2.0,3.0,3.0,10.0,2024,6.1
360.0,4.5,6.0,3.0,3.0,3.0,10.0,2024,10.0
300.0,4.5,6.0,3.0,3.0,3.0,7.0,2024,10.0
125.0,4.5,6.0,3.0,3.0,3.0,2.0,2024,7.0
150.0,4.5,16.0,3.0,4.0,3.0,4.85,2024,2.0
300.0,4.5,6.0,3.0,3.0,3.0,8.68,2024,4.85
150.0,5.0,20.0,1.0,1.0,1.0,7.6,2024,8.68
76.0,4.1,5.0,1.0,2.0,1.0,1.7,2024,7.6
38.0,4.5,6.0,4.0,4.0,3.0,6.7,2024,1.7
60.0,4.0,13.0,5.0,5.0,6.0,7.0,2024,6.7
100.0,6.5,6.0,1.0,2.0,1.0,4.2,2024,7.0
60.0,4.5,6.0,3.0,4.0,3.0,4.1,2024,4.2
88.8,4.5,6.0,3.0,5.0,3.0,3.6,2024,4.1
129.5,7.0,12.0,3.0,4.0,3.0,5.8,2024,3.6
100.0,5.0,6.0,3.0,1.0,1.0,5.7,2024,5.8
36.0,4.5,6.0,4.0,3.0,3.0,5.5,2024,5.7
75.0,4.5,4.0,1.0,5.0,5.0,4.5,2024,5.5
60.0,4.0,6.0,4.0,6.0,6.0,8.5,2024,4.5
59.0,4.5,5.0,3.0,3.0,3.0,7.2,2024,8.5
35.0,4.5,6.0,5.0,3.0,3.0,3.6,2024,7.2
521.8,8.2,6.0,1.0,2.0,1.0,3.85,2024,3.6
40.0,4.5,4.5,4.0,5.0,4.0,7.3,2024,3.85
113.0,5.0,6.0,2.0,4.0,2.0,5.9,2024,7.3
59.0,4.1,3.0,3.0,3.0,2.0,4.5,2024,5.9
110.0,5.0,6.0,3.0,3.0,3.0,8.5,2024,4.5
34.34,3.0,3.0,3.0,2.0,3.0,6.9,2024,8.5
80.0,4.5,6.0,5.0,6.0,5.0,6.3,2024,6.9
47.0,4.0,4.0,1.0,2.0,2.0,4.5,2024,6.3
90.0,4.5,6.0,3.0,4.0,5.0,6.9,2024,4.5
75.0,4.5,12.0,3.0,4.0,4.0,8.8,2024,6.9
